Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00495,Trousers,Sports,Relaxed Fit,Green,Checked,Wool,2350,Green Relaxed Fit Trousers,3.8,Sports Trousers with Relaxed Fit design in Green. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00495.jpg
P00496,T-Shirt,Sports,Oversized,Blue,Solid,Cotton,900,Blue Oversized T-Shirt,3.9,Sports T-Shirt with Oversized design in Blue. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00496.jpg
P00497,Hoodie,Sports,Oversized,White,Printed,Blended,1240,White Oversized Hoodie,4.0,Sports Hoodie with Oversized design in White. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00497.jpg
P00498,T-Shirt,Sports,Relaxed Fit,Grey,Floral,Polyester,290,Grey Relaxed Fit T-Shirt,4.0,Sports T-Shirt with Relaxed Fit design in Grey. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00498.jpg
P00499,Dress,Casual,Regular Fit,Red,Plain,Cotton,1580,Red Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Red. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00499.jpg
P00500,Jacket,Casual,Oversized,Blue,Plain,Cotton,1670,Blue Oversized Jacket,4.1,Casual Jacket with Oversized design in Blue. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00500.jpg
P00501,Shirt,Sports,Regular Fit,Grey,Solid,Linen,1990,Grey Regular Fit Shirt,4.1,Sports Shirt with Regular Fit design in Grey. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00501.jpg
P00502,Hoodie,Sports,Oversized,Navy,Floral,Polyester,1810,Navy Oversized Hoodie,4.2,Sports Hoodie with Oversized design in Navy. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00502.jpg
P00503,Trousers,Sports,Regular Fit,Red,Floral,Wool,1290,Red Regular Fit Trousers,4.2,Sports Trousers with Regular Fit design in Red. Floral pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00503.jpg
P00504,Dress,Party,Relaxed Fit,Brown,Floral,Linen,1510,Brown Relaxed Fit Dress,4.3,Party Dress with Relaxed Fit design in Brown. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00504.jpg
P00505,T-Shirt,Casual,Regular Fit,Yellow,Plain,Cotton,910,Yellow Regular Fit T-Shirt,4.4,Casual T-Shirt with Regular Fit design in Yellow. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00505.jpg
P00506,T-Shirt,Formal,Regular Fit,Green,Solid,Cotton,710,Green Regular Fit T-Shirt,4.4,Formal T-Shirt with Regular Fit design in Green. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00506.jpg
P00507,Kurta,Casual,Slim Fit,Yellow,Checked,Rayon,2100,Yellow Slim Fit Kurta,3.8,Casual Kurta with Slim Fit design in Yellow. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00507.jpg
P00508,T-Shirt,Formal,Relaxed Fit,Navy,Checked,Blended,770,Navy Relaxed Fit T-Shirt,3.8,Formal T-Shirt with Relaxed Fit design in Navy. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00508.jpg
P00509,Hoodie,Sports,Relaxed Fit,Brown,Printed,Cotton,1970,Brown Relaxed Fit Hoodie,3.9,Sports Hoodie with Relaxed Fit design in Brown. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00509.jpg
P00510,Shirt,Casual,Relaxed Fit,Yellow,Solid,Blended,1490,Yellow Relaxed Fit Shirt,4.0,Casual Shirt with Relaxed Fit design in Yellow. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00510.jpg
P00511,Jacket,Sports,Relaxed Fit,Black,Checked,Cotton,3770,Black Relaxed Fit Jacket,4.0,Sports Jacket with Relaxed Fit design in Black. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00511.jpg
P00512,Kurta,Casual,Relaxed Fit,Beige,Checked,Rayon,2290,Beige Relaxed Fit Kurta,4.0,Casual Kurta with Relaxed Fit design in Beige. Checked pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00512.jpg
P00513,Shirt,Formal,Relaxed Fit,Red,Striped,Cotton,1210,Red Relaxed Fit Shirt,4.1,Formal Shirt with Relaxed Fit design in Red. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00513.jpg
P00514,T-Shirt,Casual,Relaxed Fit,Blue,Plain,Blended,760,Blue Relaxed Fit T-Shirt,4.1,Casual T-Shirt with Relaxed Fit design in Blue. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00514.jpg
P00515,Trousers,Casual,Slim Fit,White,Floral,Polyester,1810,White Slim Fit Trousers,4.2,Casual Trousers with Slim Fit design in White. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00515.jpg
P00516,Hoodie,Sports,Regular Fit,Black,Printed,Cotton,1300,Black Regular Fit Hoodie,4.2,Sports Hoodie with Regular Fit design in Black. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00516.jpg
P00517,Skirt,Casual,Relaxed Fit,Brown,Solid,Rayon,1260,Brown Relaxed Fit Skirt,4.3,Casual Skirt with Relaxed Fit design in Brown. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00517.jpg
P00518,Jacket,Sports,Regular Fit,Brown,Plain,Blended,1450,Brown Regular Fit Jacket,4.4,Sports Jacket with Regular Fit design in Brown. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00518.jpg
P00519,Jeans,Casual,Regular Fit,Beige,Floral,Blended,1940,Beige Regular Fit Jeans,4.4,Casual Jeans with Regular Fit design in Beige. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00519.jpg
P00520,Jacket,Sports,Slim Fit,Pink,Printed,Polyester,2230,Pink Slim Fit Jacket,3.8,Sports Jacket with Slim Fit design in Pink. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00520.jpg
P00521,Hoodie,Sports,Oversized,Black,Solid,Wool,2210,Black Oversized Hoodie,3.8,Sports Hoodie with Oversized design in Black. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00521.jpg
P00522,Hoodie,Sports,Oversized,Black,Striped,Blended,1930,Black Oversized Hoodie,3.9,Sports Hoodie with Oversized design in Black. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00522.jpg
P00523,Kurta,Ethnic,Relaxed Fit,Navy,Solid,Cotton,1420,Navy Relaxed Fit Kurta,4.0,Ethnic Kurta with Relaxed Fit design in Navy. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00523.jpg
P00524,Shirt,Formal,Relaxed Fit,Brown,Floral,Blended,580,Brown Relaxed Fit Shirt,4.0,Formal Shirt with Relaxed Fit design in Brown. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00524.jpg
P00525,Kurta,Casual,Regular Fit,White,Printed,Cotton,2480,White Regular Fit Kurta,4.0,Casual Kurta with Regular Fit design in White. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00525.jpg
P00526,Dress,Casual,Relaxed Fit,Navy,Striped,Rayon,3100,Navy Relaxed Fit Dress,4.1,Casual Dress with Relaxed Fit design in Navy. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00526.jpg
P00527,Dress,Casual,Regular Fit,Navy,Plain,Rayon,3650,Navy Regular Fit Dress,4.1,Casual Dress with Regular Fit design in Navy. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00527.jpg
P00528,Dress,Party,Relaxed Fit,Beige,Printed,Blended,1300,Beige Relaxed Fit Dress,4.2,Party Dress with Relaxed Fit design in Beige. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00528.jpg
P00529,Skirt,Casual,Regular Fit,Blue,Printed,Linen,2010,Blue Regular Fit Skirt,4.2,Casual Skirt with Regular Fit design in Blue. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00529.jpg
P00530,Dress,Party,Relaxed Fit,Pink,Plain,Polyester,2290,Pink Relaxed Fit Dress,4.3,Party Dress with Relaxed Fit design in Pink. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00530.jpg
P00531,Trousers,Sports,Relaxed Fit,White,Striped,Cotton,1070,White Relaxed Fit Trousers,4.4,Sports Trousers with Relaxed Fit design in White. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00531.jpg
P00532,Dress,Casual,Relaxed Fit,Pink,Plain,Linen,2160,Pink Relaxed Fit Dress,4.4,Casual Dress with Relaxed Fit design in Pink. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00532.jpg
P00533,Jeans,Casual,Slim Fit,Yellow,Striped,Denim,1490,Yellow Slim Fit Jeans,3.8,Casual Jeans with Slim Fit design in Yellow. Striped pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00533.jpg
P00534,Shirt,Sports,Regular Fit,Black,Floral,Rayon,1370,Black Regular Fit Shirt,3.8,Sports Shirt with Regular Fit design in Black. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00534.jpg
P00535,Kurta,Ethnic,Slim Fit,White,Solid,Blended,1750,White Slim Fit Kurta,3.9,Ethnic Kurta with Slim Fit design in White. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00535.jpg
P00536,Kurta,Ethnic,Slim Fit,Yellow,Solid,Rayon,2570,Yellow Slim Fit Kurta,4.0,Ethnic Kurta with Slim Fit design in Yellow. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00536.jpg
P00537,Jacket,Sports,Regular Fit,Red,Floral,Polyester,3680,Red Regular Fit Jacket,4.0,Sports Jacket with Regular Fit design in Red. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00537.jpg
P00538,Jeans,Casual,Slim Fit,Green,Checked,Blended,2540,Green Slim Fit Jeans,4.0,Casual Jeans with Slim Fit design in Green. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00538.jpg
P00539,T-Shirt,Sports,Oversized,Yellow,Plain,Rayon,1510,Yellow Oversized T-Shirt,4.1,Sports T-Shirt with Oversized design in Yellow. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00539.jpg
P00540,Skirt,Party,Relaxed Fit,Yellow,Plain,Silk,1750,Yellow Relaxed Fit Skirt,4.1,Party Skirt with Relaxed Fit design in Yellow. Plain pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00540.jpg
P00541,Kurta,Party,Oversized,White,Floral,Linen,3400,White Oversized Kurta,4.2,Party Kurta with Oversized design in White. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00541.jpg
P00542,Trousers,Casual,Relaxed Fit,Blue,Printed,Linen,2250,Blue Relaxed Fit Trousers,4.2,Casual Trousers with Relaxed Fit design in Blue. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00542.jpg
P00543,Jacket,Sports,Oversized,White,Printed,Polyester,2710,White Oversized Jacket,4.3,Sports Jacket with Oversized design in White. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00543.jpg
P00544,Trousers,Sports,Relaxed Fit,Black,Plain,Polyester,2190,Black Relaxed Fit Trousers,4.4,Sports Trousers with Relaxed Fit design in Black. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00544.jpg
P00545,T-Shirt,Casual,Oversized,Green,Striped,Cotton,1300,Green Oversized T-Shirt,4.4,Casual T-Shirt with Oversized design in Green. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00545.jpg
P00546,Trousers,Formal,Relaxed Fit,Red,Checked,Blended,1040,Red Relaxed Fit Trousers,3.8,Formal Trousers with Relaxed Fit design in Red. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00546.jpg
P00547,Skirt,Casual,Relaxed Fit,White,Checked,Blended,1340,White Relaxed Fit Skirt,3.8,Casual Skirt with Relaxed Fit design in White. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00547.jpg
P00548,Kurta,Casual,Slim Fit,Blue,Solid,Silk,2180,Blue Slim Fit Kurta,3.9,Casual Kurta with Slim Fit design in Blue. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00548.jpg
P00549,Skirt,Casual,Relaxed Fit,Grey,Checked,Cotton,690,Grey Relaxed Fit Skirt,4.0,Casual Skirt with Relaxed Fit design in Grey. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00549.jpg
P00550,Dress,Casual,Relaxed Fit,Black,Striped,Polyester,900,Black Relaxed Fit Dress,4.0,Casual Dress with Relaxed Fit design in Black. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00550.jpg
P00551,Jeans,Sports,Relaxed Fit,Black,Solid,Blended,2100,Black Relaxed Fit Jeans,4.0,Sports Jeans with Relaxed Fit design in Black. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00551.jpg
P00552,Trousers,Casual,Relaxed Fit,Navy,Solid,Wool,3000,Navy Relaxed Fit Trousers,4.1,Casual Trousers with Relaxed Fit design in Navy. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00552.jpg
P00553,Shirt,Formal,Slim Fit,Pink,Striped,Rayon,570,Pink Slim Fit Shirt,4.1,Formal Shirt with Slim Fit design in Pink. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00553.jpg
P00554,Kurta,Casual,Regular Fit,Beige,Plain,Cotton,1040,Beige Regular Fit Kurta,4.2,Casual Kurta with Regular Fit design in Beige. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00554.jpg
P00555,Skirt,Casual,Relaxed Fit,Beige,Printed,Rayon,1750,Beige Relaxed Fit Skirt,4.2,Casual Skirt with Relaxed Fit design in Beige. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00555.jpg
P00556,Jacket,Sports,Regular Fit,Blue,Checked,Wool,2360,Blue Regular Fit Jacket,4.3,Sports Jacket with Regular Fit design in Blue. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00556.jpg
P00557,Dress,Casual,Relaxed Fit,Grey,Printed,Polyester,2940,Grey Relaxed Fit Dress,4.4,Casual Dress with Relaxed Fit design in Grey. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00557.jpg
P00558,Dress,Party,Regular Fit,Pink,Solid,Silk,2450,Pink Regular Fit Dress,4.4,Party Dress with Regular Fit design in Pink. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00558.jpg
P00559,Skirt,Party,Regular Fit,Beige,Floral,Silk,2890,Beige Regular Fit Skirt,3.8,Party Skirt with Regular Fit design in Beige. Floral pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00559.jpg
P00560,Trousers,Sports,Relaxed Fit,Pink,Printed,Cotton,1440,Pink Relaxed Fit Trousers,3.8,Sports Trousers with Relaxed Fit design in Pink. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00560.jpg
